slot 	 sqr 	 mod 	 mul
360807 	 260 	 70 	 74
360808 	 258 	 70 	 262
360809 	 256 	 70 	 268
360810 	 950 	 236 	 240
360811 	 260 	 238 	 244
360812 	 254 	 236 	 240
360813 	 256 	 236 	 242
360814 	 258 	 242 	 242
360815 	 256 	 238 	 244
360816 	 258 	 238 	 244
360817 	 258 	 240 	 240
360818 	 256 	 236 	 242
360819 	 262 	 238 	 240
360820 	 260 	 236 	 244
360821 	 254 	 238 	 240
360822 	 258 	 238 	 240
360823 	 260 	 240 	 240
360824 	 260 	 240 	 244
360825 	 258 	 236 	 242
360826 	 256 	 242 	 244
360827 	 256 	 238 	 242
360828 	 262 	 242 	 244
360829 	 256 	 236 	 240
360830 	 260 	 240 	 242
360831 	 260 	 1416 	 244
360832 	 268 	 238 	 240
360833 	 262 	 242 	 244
360834 	 258 	 238 	 246
360835 	 260 	 240 	 240
360836 	 262 	 236 	 238
360837 	 258 	 242 	 242
360838 	 258 	 238 	 244
360839 	 256 	 240 	 242
360840 	 260 	 238 	 242
360841 	 260 	 238 	 242
360842 	 856 	 238 	 244
360843 	 262 	 236 	 242
360844 	 256 	 238 	 240
360845 	 254 	 236 	 238
360846 	 260 	 238 	 242
360847 	 262 	 236 	 242
360848 	 258 	 236 	 240
360849 	 260 	 240 	 242
360850 	 258 	 240 	 244
360851 	 260 	 238 	 240
360852 	 256 	 236 	 242
360853 	 260 	 238 	 242
360854 	 258 	 238 	 240
360855 	 256 	 236 	 242
360856 	 256 	 236 	 242
360857 	 258 	 238 	 240
360858 	 260 	 238 	 244
360859 	 260 	 240 	 242
360860 	 262 	 238 	 242
360861 	 256 	 238 	 244
360862 	 258 	 238 	 242
360863 	 258 	 1418 	 240
360864 	 260 	 236 	 240
360865 	 256 	 236 	 240
360866 	 260 	 242 	 240
360867 	 256 	 238 	 246
360868 	 260 	 238 	 242
360869 	 256 	 240 	 244
360870 	 260 	 242 	 244
360871 	 258 	 238 	 244
360872 	 264 	 240 	 242
360873 	 258 	 242 	 244
360874 	 720 	 238 	 240
360875 	 264 	 240 	 244
360876 	 258 	 236 	 242
360877 	 260 	 240 	 240
360878 	 260 	 242 	 244
360879 	 260 	 238 	 240
360880 	 260 	 236 	 244
360881 	 258 	 236 	 246
360882 	 262 	 238 	 240
360883 	 258 	 236 	 240
360884 	 70 	 262 	 242
360885 	 258 	 70 	 266
360886 	 258 	 70 	 268
360887 	 258 	 70 	 264
360888 	 256 	 70 	 262
360889 	 254 	 70 	 262
360890 	 260 	 70 	 262
360891 	 260 	 238 	 240
360892 	 258 	 238 	 240
360893 	 260 	 240 	 244
360894 	 256 	 240 	 240
360895 	 260 	 1416 	 242
360896 	 258 	 236 	 240
360897 	 260 	 240 	 272
360898 	 234 	 252 	 244
360899 	 260 	 238 	 240
360900 	 258 	 244 	 240
360901 	 70 	 188 	 244
360902 	 260 	 70 	 270
360903 	 604 	 70 	 262
360904 	 262 	 240 	 246
360905 	 260 	 240 	 244
360906 	 260 	 236 	 242
360907 	 256 	 238 	 246
360908 	 260 	 240 	 240
360909 	 254 	 240 	 244
360910 	 260 	 238 	 240
360911 	 260 	 238 	 246
360912 	 260 	 240 	 244
360913 	 260 	 236 	 1464
360914 	 272 	 238 	 242
360915 	 258 	 238 	 240
360916 	 260 	 240 	 242
360917 	 256 	 238 	 242
360918 	 262 	 236 	 242
360919 	 262 	 238 	 240
360920 	 256 	 236 	 246
360921 	 260 	 240 	 242
360922 	 256 	 240 	 240
360923 	 260 	 236 	 240
360924 	 1428 	 240 	 244
360925 	 260 	 238 	 240
360926 	 258 	 238 	 240
360927 	 260 	 236 	 242
360928 	 258 	 240 	 242
360929 	 258 	 234 	 240
360930 	 256 	 236 	 242
360931 	 258 	 238 	 244
360932 	 258 	 240 	 244
360933 	 260 	 240 	 244
360934 	 256 	 238 	 242
360935 	 508 	 236 	 240
360936 	 258 	 238 	 240
360937 	 262 	 238 	 244
360938 	 260 	 238 	 242
360939 	 262 	 238 	 242
360940 	 238 	 236 	 242
360941 	 258 	 238 	 242
360942 	 262 	 240 	 240
360943 	 256 	 238 	 244
360944 	 258 	 238 	 242
360945 	 258 	 242 	 1400
360946 	 258 	 238 	 244
360947 	 260 	 236 	 244
360948 	 262 	 240 	 240
360949 	 258 	 240 	 242
360950 	 256 	 240 	 242
360951 	 260 	 240 	 242
360952 	 256 	 240 	 242
360953 	 260 	 240 	 242
360954 	 264 	 238 	 240
360955 	 262 	 240 	 240
360956 	 1282 	 238 	 240
360957 	 262 	 240 	 244
360958 	 262 	 242 	 244
360959 	 262 	 240 	 244
360960 	 260 	 242 	 242
360961 	 258 	 238 	 244
360962 	 258 	 236 	 242
360963 	 260 	 238 	 240
360964 	 260 	 242 	 246
360965 	 260 	 238 	 246
360966 	 264 	 238 	 248
360967 	 460 	 238 	 246
360968 	 260 	 238 	 244
360969 	 258 	 242 	 242
360970 	 256 	 238 	 240
360971 	 260 	 236 	 240
360972 	 258 	 238 	 242
360973 	 260 	 238 	 240
360974 	 256 	 236 	 240
360975 	 262 	 236 	 242
360976 	 258 	 236 	 242
360977 	 258 	 240 	 1402
360978 	 254 	 234 	 242
360979 	 70 	 70 	 266
360980 	 256 	 70 	 266
360981 	 260 	 70 	 264
360982 	 256 	 236 	 242
360983 	 262 	 238 	 244
360984 	 256 	 238 	 242
360985 	 258 	 236 	 238
360986 	 258 	 236 	 240
360987 	 260 	 238 	 242
360988 	 1142 	 236 	 240
360989 	 258 	 242 	 244
360990 	 260 	 238 	 242
360991 	 260 	 240 	 242
360992 	 256 	 240 	 240
360993 	 264 	 238 	 248
360994 	 262 	 240 	 246
360995 	 258 	 236 	 244
360996 	 262 	 240 	 240
360997 	 256 	 238 	 244
360998 	 260 	 236 	 240
360999 	 288 	 240 	 240
361000 	 260 	 238 	 244
361001 	 260 	 242 	 244
361002 	 262 	 240 	 244
361003 	 264 	 238 	 244
361004 	 260 	 238 	 244
361005 	 260 	 240 	 242
361006 	 256 	 234 	 244
361007 	 256 	 236 	 242
361008 	 262 	 238 	 240
361009 	 260 	 236 	 1398
361010 	 256 	 238 	 240
361011 	 260 	 236 	 244
361012 	 256 	 236 	 242
361013 	 260 	 240 	 240
361014 	 256 	 238 	 244
361015 	 258 	 236 	 242
361016 	 262 	 236 	 246
361017 	 260 	 238 	 242
361018 	 262 	 238 	 242
361019 	 256 	 236 	 242
361020 	 1104 	 234 	 242
361021 	 260 	 236 	 240
361022 	 256 	 238 	 240
361023 	 258 	 238 	 242
361024 	 258 	 238 	 240
361025 	 260 	 240 	 242
361026 	 260 	 238 	 242
361027 	 256 	 236 	 240
361028 	 258 	 234 	 240
361029 	 258 	 236 	 240
361030 	 258 	 240 	 244
361031 	 258 	 240 	 240
361032 	 260 	 240 	 242
361033 	 258 	 238 	 242
361034 	 256 	 238 	 240
361035 	 258 	 236 	 238
361036 	 256 	 240 	 240
361037 	 260 	 238 	 240
361038 	 260 	 238 	 242
361039 	 258 	 238 	 240
361040 	 262 	 238 	 248
361041 	 258 	 1408 	 242
361042 	 256 	 238 	 244
361043 	 260 	 236 	 240
361044 	 256 	 238 	 244
361045 	 256 	 240 	 244
361046 	 260 	 238 	 242
361047 	 256 	 240 	 240
361048 	 262 	 242 	 244
361049 	 256 	 238 	 240
361050 	 256 	 240 	 246
361051 	 260 	 236 	 242
361052 	 992 	 240 	 248
361053 	 258 	 238 	 244
361054 	 256 	 238 	 240
361055 	 256 	 238 	 242
361056 	 68 	 262 	 240
361057 	 256 	 70 	 264
361058 	 256 	 70 	 270
361059 	 258 	 72 	 262
361060 	 262 	 68 	 74
361061 	 258 	 72 	 262
361062 	 258 	 70 	 262
361063 	 258 	 236 	 242
361064 	 262 	 238 	 242
361065 	 260 	 236 	 242
361066 	 262 	 236 	 242
361067 	 260 	 238 	 244
361068 	 262 	 242 	 242
361069 	 258 	 236 	 242
361070 	 258 	 236 	 240
361071 	 260 	 238 	 242
361072 	 262 	 236 	 242
361073 	 262 	 1414 	 246
361074 	 256 	 238 	 244
361075 	 260 	 236 	 242
361076 	 260 	 242 	 242
361077 	 258 	 238 	 242
361078 	 256 	 240 	 240
361079 	 258 	 240 	 240
361080 	 260 	 240 	 244
361081 	 256 	 238 	 242
361082 	 258 	 234 	 244
361083 	 260 	 236 	 242
361084 	 820 	 238 	 242
361085 	 260 	 240 	 248
361086 	 258 	 238 	 242
361087 	 264 	 242 	 246
361088 	 256 	 238 	 244
361089 	 262 	 236 	 240
361090 	 258 	 238 	 240
361091 	 256 	 238 	 242
361092 	 260 	 240 	 242
361093 	 258 	 242 	 240
361094 	 262 	 240 	 242
361095 	 262 	 238 	 244
361096 	 260 	 236 	 242
361097 	 264 	 236 	 242
361098 	 260 	 240 	 244
361099 	 260 	 238 	 240
361100 	 258 	 240 	 242
361101 	 258 	 236 	 240
361102 	 258 	 238 	 242
361103 	 258 	 236 	 242
361104 	 260 	 238 	 240
361105 	 258 	 1418 	 242
361106 	 264 	 238 	 242
361107 	 258 	 236 	 242
361108 	 258 	 240 	 240
361109 	 260 	 238 	 240
361110 	 256 	 238 	 242
361111 	 258 	 238 	 242
361112 	 258 	 236 	 240
361113 	 256 	 236 	 240
361114 	 256 	 238 	 242
361115 	 258 	 238 	 240
361116 	 744 	 236 	 240
361117 	 258 	 236 	 240
361118 	 258 	 236 	 240
361119 	 258 	 238 	 244
361120 	 258 	 238 	 242
361121 	 258 	 240 	 238
361122 	 256 	 240 	 240
361123 	 258 	 238 	 242
361124 	 258 	 236 	 240
361125 	 260 	 236 	 242
361126 	 258 	 238 	 240
361127 	 258 	 238 	 244
361128 	 262 	 240 	 240
361129 	 260 	 240 	 242
361130 	 260 	 240 	 244
361131 	 260 	 240 	 240
361132 	 256 	 236 	 240
361133 	 262 	 240 	 244
361134 	 262 	 234 	 240
361135 	 256 	 234 	 240
361136 	 258 	 236 	 242
361137 	 68 	 1290 	 240
361138 	 266 	 72 	 268
361139 	 258 	 70 	 262
361140 	 258 	 74 	 264
361141 	 258 	 240 	 240
361142 	 260 	 238 	 242
361143 	 260 	 242 	 242
361144 	 262 	 238 	 240
361145 	 256 	 238 	 242
361146 	 260 	 240 	 240
361147 	 260 	 238 	 240
361148 	 700 	 238 	 242
361149 	 262 	 236 	 242
361150 	 258 	 240 	 240
361151 	 258 	 236 	 242
361152 	 262 	 238 	 242
361153 	 262 	 238 	 242
361154 	 262 	 238 	 240
361155 	 258 	 236 	 242
361156 	 258 	 238 	 240
361157 	 260 	 238 	 240
361158 	 258 	 236 	 1456
361159 	 238 	 238 	 238
361160 	 258 	 238 	 240
361161 	 258 	 238 	 242
361162 	 258 	 238 	 240
361163 	 260 	 236 	 240
361164 	 256 	 242 	 242
361165 	 254 	 236 	 240
361166 	 258 	 242 	 242
361167 	 258 	 234 	 242
361168 	 258 	 240 	 244
361169 	 1390 	 240 	 242
361170 	 256 	 238 	 242
361171 	 258 	 240 	 242
361172 	 260 	 236 	 238
361173 	 260 	 240 	 240
361174 	 258 	 236 	 244
361175 	 262 	 240 	 244
361176 	 260 	 238 	 242
361177 	 260 	 242 	 244
361178 	 262 	 240 	 244
361179 	 260 	 236 	 244
361180 	 556 	 242 	 248
361181 	 260 	 236 	 240
361182 	 256 	 238 	 244
361183 	 260 	 236 	 244
361184 	 260 	 238 	 240
361185 	 260 	 238 	 242
361186 	 256 	 240 	 242
361187 	 258 	 242 	 242
361188 	 262 	 240 	 244
361189 	 258 	 238 	 242
361190 	 256 	 236 	 1408
361191 	 264 	 238 	 242
361192 	 258 	 240 	 240
361193 	 256 	 238 	 242
361194 	 262 	 238 	 242
361195 	 258 	 240 	 244
361196 	 260 	 236 	 242
361197 	 260 	 238 	 240
361198 	 258 	 236 	 242
361199 	 256 	 240 	 240
361200 	 260 	 238 	 240
361201 	 1310 	 236 	 240
361202 	 262 	 238 	 242
361203 	 256 	 236 	 240
361204 	 256 	 242 	 240
361205 	 260 	 236 	 242
361206 	 256 	 236 	 240
361207 	 262 	 236 	 240
361208 	 258 	 238 	 240
361209 	 258 	 238 	 242
361210 	 260 	 240 	 242
361211 	 260 	 236 	 242
361212 	 414 	 242 	 242
361213 	 262 	 238 	 244
361214 	 260 	 238 	 240
361215 	 70 	 262 	 196
361216 	 260 	 68 	 266
361217 	 260 	 70 	 264
361218 	 258 	 72 	 266
361219 	 262 	 240 	 244
361220 	 260 	 242 	 242
361221 	 260 	 238 	 244
361222 	 258 	 242 	 1404
361223 	 262 	 240 	 246
361224 	 258 	 236 	 246
361225 	 254 	 238 	 242
361226 	 260 	 242 	 242
361227 	 256 	 242 	 240
361228 	 258 	 240 	 240
361229 	 258 	 236 	 242
361230 	 258 	 242 	 240
361231 	 258 	 240 	 240
361232 	 258 	 238 	 242
361233 	 1226 	 238 	 244
361234 	 258 	 240 	 240
361235 	 256 	 236 	 238
361236 	 256 	 238 	 242
361237 	 260 	 238 	 242
361238 	 260 	 238 	 240
361239 	 262 	 238 	 240
361240 	 258 	 240 	 244
361241 	 258 	 236 	 236
361242 	 256 	 234 	 240
361243 	 258 	 238 	 242
361244 	 318 	 238 	 242
361245 	 258 	 238 	 244
361246 	 260 	 236 	 242
361247 	 258 	 240 	 240
361248 	 260 	 238 	 240
361249 	 256 	 238 	 240
361250 	 258 	 238 	 246
361251 	 256 	 236 	 240
361252 	 258 	 240 	 240
361253 	 256 	 238 	 240
361254 	 258 	 234 	 1402
361255 	 262 	 242 	 244
361256 	 262 	 242 	 244
361257 	 260 	 240 	 244
361258 	 262 	 240 	 246
361259 	 254 	 238 	 242
361260 	 256 	 238 	 242
361261 	 262 	 236 	 238
361262 	 256 	 236 	 244
361263 	 258 	 240 	 244
361264 	 258 	 240 	 242
361265 	 1118 	 238 	 244
361266 	 262 	 240 	 244
361267 	 258 	 238 	 244
361268 	 256 	 238 	 246
361269 	 258 	 240 	 240
361270 	 260 	 238 	 244
361271 	 260 	 238 	 246
361272 	 258 	 236 	 242
361273 	 258 	 238 	 240
361274 	 258 	 238 	 240
361275 	 256 	 236 	 240
361276 	 272 	 240 	 240
361277 	 262 	 238 	 244
361278 	 260 	 236 	 244
361279 	 258 	 238 	 240
361280 	 260 	 238 	 240
361281 	 258 	 240 	 242
361282 	 258 	 236 	 240
361283 	 258 	 238 	 240
361284 	 258 	 236 	 240
361285 	 258 	 236 	 242
361286 	 258 	 1448 	 246
361287 	 268 	 238 	 244
361288 	 258 	 238 	 240
361289 	 258 	 236 	 242
361290 	 258 	 242 	 242
361291 	 260 	 236 	 242
361292 	 80 	 240 	 244
361293 	 70 	 70 	 260
361294 	 256 	 70 	 262
361295 	 260 	 72 	 264
361296 	 260 	 242 	 242
361297 	 946 	 238 	 242
361298 	 262 	 238 	 242
361299 	 262 	 236 	 246
361300 	 258 	 236 	 246
361301 	 258 	 236 	 240
361302 	 258 	 238 	 244
361303 	 256 	 240 	 242
361304 	 258 	 238 	 242
361305 	 260 	 238 	 242
361306 	 258 	 238 	 242
361307 	 260 	 240 	 242
361308 	 256 	 238 	 242
361309 	 260 	 238 	 244
361310 	 262 	 238 	 244
361311 	 262 	 242 	 240
361312 	 260 	 240 	 244
361313 	 260 	 238 	 240
361314 	 260 	 242 	 240
361315 	 258 	 242 	 244
361316 	 260 	 238 	 242
361317 	 256 	 242 	 244
361318 	 258 	 1440 	 240
361319 	 272 	 236 	 240
361320 	 256 	 238 	 240
361321 	 260 	 238 	 242
361322 	 258 	 236 	 242
361323 	 258 	 238 	 242
361324 	 260 	 238 	 240
361325 	 258 	 236 	 242
361326 	 256 	 238 	 240
361327 	 258 	 236 	 242
361328 	 258 	 238 	 240
361329 	 894 	 238 	 240
361330 	 258 	 238 	 242
361331 	 258 	 236 	 242
361332 	 258 	 238 	 240
361333 	 260 	 236 	 240
361334 	 256 	 240 	 242
361335 	 258 	 236 	 238
361336 	 256 	 236 	 240
361337 	 258 	 240 	 242
361338 	 260 	 236 	 244
361339 	 262 	 238 	 242
361340 	 258 	 238 	 242
361341 	 260 	 240 	 240
361342 	 258 	 240 	 240
361343 	 260 	 242 	 242
361344 	 256 	 238 	 240
361345 	 258 	 238 	 242
361346 	 260 	 240 	 242
361347 	 258 	 240 	 240
361348 	 256 	 240 	 246
361349 	 260 	 238 	 238
361350 	 260 	 1418 	 242
361351 	 270 	 238 	 242
361352 	 262 	 238 	 238
361353 	 256 	 236 	 242
361354 	 264 	 238 	 238
361355 	 262 	 238 	 240
361356 	 264 	 238 	 242
361357 	 258 	 240 	 242
361358 	 260 	 236 	 244
361359 	 256 	 236 	 242
361360 	 262 	 240 	 242
361361 	 800 	 238 	 240
361362 	 260 	 236 	 244
361363 	 260 	 238 	 240
361364 	 258 	 238 	 246
361365 	 258 	 242 	 240
361366 	 260 	 242 	 242
361367 	 258 	 238 	 242
361368 	 258 	 240 	 242
361369 	 260 	 238 	 240
361370 	 68 	 260 	 244
361371 	 70 	 70 	 264
361372 	 258 	 70 	 264
361373 	 258 	 70 	 264
361374 	 258 	 236 	 242
361375 	 258 	 238 	 240
361376 	 260 	 238 	 240
361377 	 258 	 240 	 244
361378 	 260 	 238 	 240
361379 	 260 	 240 	 246
361380 	 258 	 238 	 242
361381 	 258 	 238 	 240
361382 	 260 	 1418 	 244
361383 	 260 	 238 	 240
361384 	 256 	 236 	 242
361385 	 262 	 238 	 242
361386 	 254 	 236 	 240
361387 	 258 	 236 	 246
361388 	 256 	 234 	 242
361389 	 262 	 240 	 240
361390 	 260 	 236 	 240
361391 	 260 	 240 	 240
361392 	 256 	 242 	 244
361393 	 662 	 242 	 248
361394 	 262 	 242 	 242
361395 	 260 	 238 	 242
361396 	 264 	 240 	 246
361397 	 260 	 238 	 244
361398 	 256 	 236 	 240
361399 	 260 	 238 	 242
361400 	 258 	 238 	 244
361401 	 260 	 238 	 240
361402 	 260 	 240 	 242
361403 	 260 	 240 	 244
361404 	 258 	 244 	 240
361405 	 260 	 238 	 244
361406 	 260 	 236 	 240
361407 	 260 	 238 	 244
361408 	 262 	 238 	 244
361409 	 262 	 238 	 248
361410 	 256 	 238 	 242
361411 	 258 	 238 	 240
361412 	 258 	 236 	 240
361413 	 258 	 238 	 240
361414 	 1444 	 236 	 240
361415 	 272 	 238 	 242
361416 	 256 	 236 	 240
361417 	 258 	 238 	 242
361418 	 258 	 236 	 238
361419 	 256 	 236 	 242
361420 	 258 	 238 	 240
361421 	 260 	 238 	 242
361422 	 260 	 240 	 240
361423 	 258 	 234 	 240
361424 	 258 	 236 	 242
361425 	 552 	 236 	 242
361426 	 258 	 234 	 240
361427 	 256 	 238 	 240
361428 	 260 	 236 	 246
361429 	 260 	 240 	 242
361430 	 262 	 238 	 242
361431 	 260 	 238 	 240
361432 	 256 	 240 	 240
361433 	 262 	 238 	 238
361434 	 258 	 238 	 240
361435 	 262 	 238 	 1412
361436 	 258 	 240 	 244
361437 	 258 	 238 	 244
361438 	 260 	 240 	 244
361439 	 260 	 240 	 244
361440 	 258 	 240 	 240
361441 	 260 	 238 	 244
361442 	 256 	 238 	 244
361443 	 260 	 238 	 244
361444 	 262 	 242 	 244
361445 	 256 	 240 	 240
361446 	 1376 	 238 	 240
361447 	 256 	 238 	 242
361448 	 70 	 262 	 194
361449 	 262 	 70 	 264
361450 	 260 	 70 	 262
361451 	 258 	 68 	 182
361452 	 262 	 70 	 264
361453 	 258 	 70 	 264
361454 	 256 	 70 	 262
361455 	 258 	 236 	 242
361456 	 262 	 238 	 242
361457 	 478 	 236 	 240
361458 	 258 	 236 	 242
361459 	 260 	 236 	 242
361460 	 258 	 240 	 242
361461 	 260 	 238 	 240
361462 	 260 	 240 	 244
361463 	 258 	 236 	 240
361464 	 256 	 236 	 240
361465 	 256 	 238 	 242
361466 	 258 	 240 	 242
361467 	 262 	 238 	 1398
361468 	 260 	 276 	 272
361469 	 266 	 248 	 238
361470 	 234 	 242 	 240
361471 	 256 	 238 	 242
361472 	 1202 	 240 	 246
361473 	 260 	 236 	 240
361474 	 264 	 240 	 246
361475 	 258 	 240 	 242
361476 	 264 	 240 	 246
361477 	 256 	 238 	 242
361478 	 260 	 240 	 240
361479 	 254 	 238 	 242
361480 	 256 	 238 	 244
361481 	 258 	 238 	 240
361482 	 258 	 236 	 246
361483 	 390 	 236 	 240
361484 	 264 	 236 	 244
361485 	 260 	 242 	 240
361486 	 254 	 236 	 244
361487 	 260 	 240 	 240
361488 	 260 	 238 	 242
361489 	 258 	 238 	 242
361490 	 258 	 236 	 242
361491 	 258 	 238 	 240
361492 	 256 	 236 	 240
361493 	 258 	 238 	 1396
361494 	 260 	 242 	 244
361495 	 260 	 240 	 244
361496 	 262 	 238 	 244
361497 	 258 	 240 	 244
361498 	 258 	 236 	 240
361499 	 256 	 236 	 240
361500 	 258 	 238 	 242
361501 	 258 	 236 	 242
361502 	 260 	 238 	 244
361503 	 258 	 238 	 244
361504 	 1086 	 234 	 242
361505 	 258 	 238 	 242
361506 	 258 	 236 	 238
361507 	 260 	 238 	 244
361508 	 260 	 238 	 240
361509 	 260 	 238 	 244
361510 	 258 	 240 	 242
361511 	 260 	 236 	 242
361512 	 258 	 236 	 240
361513 	 258 	 236 	 240
361514 	 258 	 238 	 242
361515 	 270 	 238 	 246
361516 	 260 	 238 	 242
361517 	 260 	 238 	 240
361518 	 258 	 236 	 244
361519 	 262 	 240 	 244
361520 	 256 	 240 	 240
361521 	 258 	 242 	 244
361522 	 260 	 240 	 244
361523 	 70 	 70 	 266
361524 	 260 	 70 	 262
361525 	 262 	 70 	 1278
361526 	 256 	 70 	 74
361527 	 256 	 74 	 262
361528 	 256 	 70 	 264
361529 	 256 	 70 	 262
361530 	 262 	 236 	 244
361531 	 258 	 236 	 242
361532 	 256 	 236 	 244
361533 	 260 	 238 	 240
361534 	 258 	 238 	 244
361535 	 258 	 238 	 240
361536 	 1050 	 236 	 240
361537 	 256 	 238 	 244
361538 	 260 	 236 	 242
361539 	 258 	 242 	 242
361540 	 260 	 238 	 240
361541 	 260 	 240 	 244
361542 	 258 	 236 	 242
361543 	 258 	 236 	 240
361544 	 258 	 238 	 244
361545 	 260 	 238 	 240
361546 	 256 	 238 	 244
361547 	 258 	 238 	 240
361548 	 262 	 240 	 240
361549 	 264 	 238 	 244
361550 	 256 	 236 	 244
361551 	 264 	 238 	 244
361552 	 258 	 238 	 244
361553 	 260 	 236 	 244
361554 	 258 	 238 	 242
361555 	 256 	 238 	 240
361556 	 256 	 240 	 240
361557 	 262 	 1424 	 244
361558 	 256 	 238 	 242
361559 	 262 	 242 	 240
361560 	 258 	 240 	 246
361561 	 264 	 238 	 238
361562 	 258 	 234 	 244
361563 	 256 	 238 	 240
361564 	 262 	 238 	 238
361565 	 256 	 236 	 240
361566 	 264 	 238 	 244
361567 	 260 	 242 	 242
361568 	 920 	 242 	 240
361569 	 260 	 240 	 244
361570 	 258 	 238 	 242
361571 	 260 	 240 	 246
361572 	 258 	 240 	 240
361573 	 260 	 236 	 242
361574 	 258 	 238 	 242
361575 	 258 	 236 	 244
361576 	 260 	 242 	 240
361577 	 258 	 236 	 242
361578 	 256 	 238 	 240
361579 	 260 	 242 	 240
361580 	 256 	 238 	 242
361581 	 258 	 238 	 240
361582 	 258 	 236 	 240
361583 	 256 	 238 	 240
361584 	 258 	 238 	 242
361585 	 258 	 240 	 240
361586 	 258 	 240 	 242
361587 	 258 	 238 	 244
361588 	 256 	 236 	 240
361589 	 258 	 1418 	 240
361590 	 262 	 238 	 240
361591 	 256 	 236 	 242
361592 	 258 	 238 	 240
361593 	 258 	 238 	 244
361594 	 260 	 238 	 246
361595 	 260 	 238 	 242
361596 	 264 	 240 	 244
361597 	 260 	 238 	 242
361598 	 258 	 234 	 244
361599 	 260 	 238 	 246
361600 	 774 	 238 	 242
361601 	 254 	 240 	 240
361602 	 258 	 236 	 238
361603 	 262 	 242 	 246
361604 	 70 	 70 	 264
361605 	 262 	 70 	 262
361606 	 260 	 72 	 262
361607 	 262 	 146 	 76
361608 	 260 	 70 	 262
361609 	 258 	 70 	 266
361610 	 256 	 68 	 266
361611 	 260 	 238 	 242
361612 	 260 	 238 	 242
361613 	 264 	 238 	 240
361614 	 256 	 240 	 242
361615 	 256 	 236 	 240
361616 	 258 	 236 	 242
361617 	 260 	 238 	 244
361618 	 258 	 236 	 244
361619 	 262 	 240 	 242
361620 	 258 	 236 	 240
361621 	 258 	 1420 	 240
361622 	 260 	 236 	 242
361623 	 260 	 236 	 242
361624 	 256 	 240 	 240
361625 	 260 	 238 	 238
361626 	 260 	 238 	 244
361627 	 258 	 238 	 242
361628 	 260 	 236 	 246
361629 	 258 	 236 	 240
361630 	 260 	 238 	 244
361631 	 262 	 238 	 242
361632 	 688 	 238 	 242
361633 	 258 	 238 	 242
361634 	 260 	 240 	 240
361635 	 256 	 236 	 244
361636 	 258 	 238 	 244
361637 	 258 	 238 	 240
361638 	 258 	 238 	 244
361639 	 260 	 238 	 240
361640 	 260 	 236 	 242
361641 	 256 	 238 	 240
361642 	 260 	 240 	 242
361643 	 256 	 242 	 242
361644 	 258 	 244 	 242
361645 	 260 	 236 	 238
361646 	 258 	 236 	 240
361647 	 264 	 238 	 238
361648 	 258 	 238 	 244
361649 	 262 	 242 	 242
361650 	 262 	 242 	 242
361651 	 260 	 240 	 244
361652 	 262 	 240 	 244
361653 	 1470 	 240 	 242
361654 	 270 	 238 	 240
361655 	 258 	 236 	 242
361656 	 258 	 240 	 242
361657 	 258 	 236 	 244
361658 	 260 	 236 	 242
361659 	 258 	 238 	 240
361660 	 258 	 240 	 240
361661 	 258 	 236 	 240
361662 	 256 	 238 	 242
361663 	 258 	 234 	 242
361664 	 630 	 240 	 240
361665 	 260 	 238 	 242
361666 	 260 	 236 	 242
361667 	 258 	 240 	 240
361668 	 262 	 238 	 240
361669 	 266 	 240 	 244
361670 	 258 	 236 	 240
361671 	 260 	 238 	 244
361672 	 258 	 240 	 242
361673 	 256 	 236 	 240
361674 	 258 	 238 	 1446
361675 	 258 	 238 	 240
361676 	 260 	 238 	 240
361677 	 262 	 238 	 246
361678 	 256 	 236 	 240
361679 	 260 	 234 	 240
